person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,previous_default,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_default
0.080645161,0.005003336,0.024390244,0.246376812,,0.26,0,0,0,0,1,0
0.064516129,0.010123416,0.032520325,0.333333333,,0.19,0,1,0,0,0,0
0.072580645,0.004169446,0.008130081,0.246376812,0.062921348,0.31,0,0,0,0,1,1
0.096774194,0.005170113,0,0.246376812,0.178089888,0.26,0,0,0,0,1,0
0.072580645,0.009139426,0.056910569,0.130434783,0.353370787,0.09,0,1,0,0,0,1
0.080645161,0.010140093,0.056910569,0.147826087,0.312921348,0.09,0,1,0,0,0,0
0.088709677,0.004169446,0.040650407,0.246376812,0.558988764,0.31,0,0,0,0,1,1
0.056451613,0.010140093,0.097560976,0.173913043,,0.1,0,1,0,0,0,0
0.120967742,0.009139426,0.040650407,0.333333333,0.57752809,0.2,0,1,0,0,0,1
0.112903226,0.009139426,0.024390244,0.47826087,0.692134831,0.29,0,1,0,0,0,1
0.072580645,0.004336224,0.056910569,0.246376812,0.083707865,0.3,0,0,0,0,1,1
0.072580645,0.010172115,0.032520325,0.057971014,0.235955056,0.04,0,1,0,0,0,0
0.088709677,0.010173449,0.024390244,0.657971014,0.139325843,0.36,0,1,0,0,0,0
0.064516129,0.010173449,0.040650407,0.115942029,0.592134831,0.07,1,1,0,0,0,0
0.056451613,0.010173449,0.089430894,0.072463768,0.11741573,0.05,0,1,0,0,0,0
0.056451613,0.005403602,0.040650407,0.246376812,0.116292135,0.25,0,0,0,0,1,0
0.056451613,0.009172782,0.089430894,0.072463768,0.139325843,0.05,0,1,0,0,0,1
0.056451613,0.005503669,,0.246376812,0.319662921,0.24,0,0,0,0,1,0
0.072580645,0.010173449,0.016260163,0.275362319,,0.15,0,1,0,0,0,0
0.096774194,0.005503669,0.130081301,0.246376812,0.084269663,0.24,0,0,0,0,1,0
0.056451613,0.005503669,0.048780488,0.246376812,0.197752809,0.24,0,0,0,0,1,0
0.088709677,0.005537025,0.032520325,0.246376812,0.11741573,0.24,0,0,0,0,1,0
0.056451613,0.010173449,0.040650407,0.36884058,0.408426966,0.2,0,1,0,0,0,0
0.120967742,0.005670447,0.008130081,0.246376812,0.518539326,0.24,1,0,0,0,1,0
0.080645161,0.010173449,0.024390244,0.565217391,0.637640449,0.31,1,1,0,0,0,0
0.088709677,0.010173449,0.12195122,0.130434783,0.034269663,0.08,0,1,0,0,0,0
0.064516129,0.005670447,0.06504065,0.246376812,0.25505618,0.24,0,0,0,0,1,0
0.088709677,0.010173449,0.032520325,0.565217391,0.353370787,0.31,0,1,0,0,0,0
0.064516129,0.004703135,0.016260163,0.246376812,0.481460674,0.28,1,0,0,0,1,1
0.064516129,0.004736491,0.008130081,0.246376812,0.573033708,0.28,1,0,0,0,1,1
0.088709677,0.005837225,0.040650407,0.246376812,0.297191011,0.23,0,0,0,0,1,0
0.056451613,0.005837225,0.008130081,0.246376812,0.261797753,0.23,0,0,0,0,1,0
0.072580645,0.006004003,0.016260163,0.246376812,0.497191011,0.23,1,0,0,0,1,0
0.056451613,0.010173449,0.040650407,0.275362319,0.393258427,0.15,0,1,0,0,0,0
0.080645161,0.006004003,0.073170732,0.246376812,0.637640449,0.23,1,0,0,0,1,0
0.072580645,0.010173449,0.056910569,0.188405797,,0.11,0,1,0,0,0,0
0.064516129,0.006004003,0.016260163,0.246376812,0.399438202,0.23,0,0,0,0,1,0
0.096774194,0.006007338,0.016260163,0.246376812,0.501685393,0.22,0,0,0,0,1,0
0.088709677,0.006137425,0.048780488,0.246376812,,0.22,0,0,0,0,1,0
0.088709677,0.010173449,0.12195122,0.072463768,0.637640449,0.05,1,1,0,0,0,0
0.064516129,0.006170781,0.008130081,0.246376812,0.250561798,0.22,0,0,0,0,1,0
0.072580645,0.010173449,0.016260163,0.124637681,,0.07,0,1,0,0,0,0
0.080645161,0.010173449,0.048780488,0.492753623,,0.27,0,1,0,0,0,0
0.056451613,0.010173449,0.06504065,0.072463768,0.393258427,0.05,0,1,0,0,0,0
0.120967742,0.005336891,0.032520325,0.246376812,0.728651685,0.25,1,0,0,0,1,1
0.072580645,0.006337558,0.105691057,0.246376812,0.429213483,0.21,0,0,0,0,1,0
0.088709677,0.010173449,0.12195122,0.855072464,0.408426966,0.46,0,1,0,0,0,0
0.072580645,0.009172782,0.040650407,0.217391304,0.637640449,0.14,1,1,0,0,0,1
0.10483871,0.006337558,0.024390244,0.246376812,,0.21,0,0,0,0,1,0
0.10483871,0.006437125,0.040650407,0.246376812,0.278089888,0.21,0,0,0,0,1,0
0.10483871,0.010173449,0.032520325,0.420289855,0.11741573,0.23,0,1,0,0,0,0
0.072580645,0.010173449,,0.072463768,0.034269663,0.05,0,1,0,0,0,0
0.064516129,0.005537025,,0.246376812,0.515168539,0.24,1,0,0,0,1,1
0.056451613,0.010173449,,0.160144928,0.034269663,0.09,0,1,0,0,0,0
0.080645161,0.010173449,0.008130081,0.037681159,0.621910112,0.03,0,0,0,1,0,0
0.096774194,0.005750834,0.048780488,0.246376812,0.555617978,0.23,1,0,0,0,1,1
0.064516129,0.006837892,0.032520325,0.246376812,0.518539326,0.2,0,0,0,0,1,0
0.088709677,0.010173449,0.089430894,0.130434783,,0.08,0,1,0,0,0,0
0.064516129,0.010173449,0.097560976,0.420289855,0.256741573,0.23,0,1,0,0,0,0
0.072580645,0.006837892,0,0.246376812,0.408426966,0.2,0,0,0,0,1,0
0.096774194,0.010173449,0.024390244,0.217391304,,0.12,0,1,0,0,0,0
0.088709677,0.006837892,0.016260163,0.246376812,0.416853933,0.2,0,0,0,0,1,0
0.10483871,0.010173449,0.008130081,0.420289855,0.369101124,0.23,0,1,0,0,0,0
0.088709677,0.010173449,0.048780488,0.333333333,0.116292135,0.18,0,1,0,0,0,0
0.088709677,0.010173449,0.12195122,0.217391304,0.341011236,0.12,0,1,0,0,0,0
0.096774194,0.00700467,0.032520325,0.246376812,0.11741573,0.2,0,0,0,0,1,0
0.080645161,0.00700467,0.040650407,0.246376812,0.10505618,0.2,0,0,0,0,1,0
0.056451613,0.007171448,0.024390244,0.246376812,0.424719101,0.19,0,0,0,0,1,0
0.112903226,0.007288192,0.016260163,0.246376812,0.096629213,0.19,0,0,0,0,1,0
0.072580645,0.010173449,0.040650407,0.275362319,0.17247191,0.15,0,1,0,0,0,0
0.096774194,0.007338225,0.024390244,0.246376812,0.481460674,0.19,0,0,0,0,1,0
0.056451613,0.007338225,0.040650407,0.246376812,0.312921348,0.19,0,0,0,0,1,0
0.056451613,0.010173449,0.089430894,0.217391304,0.116292135,0.12,0,1,0,0,0,0
0.064516129,0.007338225,0.089430894,0.246376812,0.178089888,0.19,0,0,0,0,1,0
0.064516129,0.010173449,0.097560976,0.68115942,0.312921348,0.37,0,1,0,0,0,0
0.056451613,0.010173449,0.089430894,0.542028986,0.116292135,0.3,0,1,0,0,0,0
0.10483871,0.006671114,0,0.246376812,0.55,0.2,1,0,0,0,1,1
0.10483871,0.007671781,0.008130081,0.246376812,0.11741573,0.18,0,0,0,0,1,0
0.064516129,0.010173449,0.024390244,0.275362319,0.116292135,0.15,0,1,0,0,0,0
0.112903226,0.010173449,0.024390244,0.130434783,0.088202247,0.08,0,1,0,0,0,0
0.072580645,0.010173449,0.032520325,0.275362319,0.088202247,0.15,0,1,0,0,0,0
0.064516129,0.010173449,0.06504065,0.072463768,,0.05,0,1,0,0,0,0
0.072580645,0.010173449,0.073170732,0.15942029,0.088202247,0.09,0,1,0,0,0,0
0.112903226,0.010173449,0.06504065,0.384057971,,0.21,0,1,0,0,0,0
0.096774194,0.007838559,0.008130081,0.246376812,0.425280899,0.18,1,0,0,0,1,0
0.088709677,0.007838559,0.040650407,0.246376812,0.312921348,0.18,0,0,0,0,1,0
0.080645161,0.007938626,0.040650407,0.246376812,0.062921348,0.17,0,0,0,0,1,0
0.120967742,0.008005337,0.016260163,0.246376812,,0.17,0,0,0,0,1,0
0.072580645,0.010173449,0.089430894,0.188405797,,0.11,0,1,0,0,0,0
0.112903226,0.010173449,0.040650407,0.6,0.256741573,0.33,0,1,0,0,0,0
0.064516129,0.010173449,0.032520325,0.043478261,0.116292135,0.03,0,1,0,0,0,0
0.064516129,0.00700467,0.024390244,0.246376812,0.682022472,0.2,1,0,0,0,1,1
0.064516129,0.010173449,0.016260163,0.057971014,0.032022472,0.04,0,1,0,0,0,0
0.10483871,0.010173449,0.113821138,0.089855072,0.481460674,0.06,0,1,0,0,0,0
0.056451613,0.010173449,0.089430894,0.115942029,0.369101124,0.07,0,1,0,0,0,0
0.080645161,0.010173449,0.113821138,0.165217391,,0.1,0,1,0,0,0,0
0.096774194,0.008172115,0.032520325,0.246376812,0.020786517,0.17,0,0,0,0,1,0
0.056451613,0.010173449,0.048780488,0.420289855,0.088202247,0.23,0,0,0,1,0,0
0.096774194,0.010173449,0.097560976,0.275362319,0.369101124,0.15,0,0,0,1,0,0
0.112903226,0.010173449,0.048780488,0.342028986,,0.19,0,1,0,0,0,0
0.056451613,0.010173449,0.089430894,0.246376812,0.125842697,0.14,0,1,0,0,0,0
0.120967742,0.00850567,0.024390244,0.246376812,0.271348315,0.16,0,0,0,0,1,0
0.112903226,0.004336224,0.024390244,0.247826087,0.032022472,0.3,0,0,0,0,1,0
0.072580645,0.010173449,0.016260163,0.188405797,0.10505618,0.11,0,1,0,0,0,0
0.10483871,0.009694797,0.048780488,0.247826087,0.10505618,0.15,0,0,0,0,1,0
0.064516129,0.010173449,0.024390244,0.130434783,0.084269663,0.08,0,1,0,0,0,0
0.080645161,0.010173449,0.024390244,0.333333333,0.125842697,0.18,0,1,0,0,0,0
0.112903226,0.009673115,0.016260163,0.249275362,0.452808989,0.15,0,0,0,0,1,0
0.064516129,0.010173449,0.105691057,0.217391304,0.125842697,0.12,0,0,0,1,0,0
0.10483871,0.02018012,0,0.249275362,0.138202247,0.07,0,0,0,0,1,0
0.10483871,0.006504336,0.008130081,0.250724638,0.434831461,0.21,1,0,0,0,1,0
0.10483871,0.019346231,0.008130081,0.250724638,0.481460674,0.08,0,0,0,0,1,0
0.112903226,0.004086057,0,0.251449275,0.408426966,0.32,0,0,0,0,1,1
0.064516129,0.010173449,0.016260163,0.202898551,0.10505618,0.12,0,1,0,0,0,0
0.080645161,0.010173449,0.032520325,0.089855072,0.084269663,0.06,0,1,0,0,0,0
0.072580645,0.010173449,0.008130081,0.263768116,0.020786517,0.15,0,1,0,0,0,0
0.056451613,0.00933956,0.016260163,0.252173913,0.393258427,0.15,0,0,0,0,1,0
0.096774194,0.010173449,0.024390244,0.333333333,0.445505618,0.18,1,0,0,1,0,0
0.064516129,0.009673115,0.024390244,0.252173913,0.257303371,0.15,0,0,0,0,1,0
0.072580645,0.011507672,0.016260163,0.252173913,0.138202247,0.13,0,0,0,0,1,0
0.056451613,0.010173449,0,0.623188406,0.487078652,0.34,1,1,0,0,0,0
0.120967742,0.010173449,,0.173913043,0,0.1,0,1,0,0,0,0
0.096774194,0.009172782,0,0.086956522,0.466292135,0.06,0,1,0,0,0,1
0.064516129,0.002501668,0.008130081,0.253623188,0.341011236,0.49,0,0,0,0,1,1
0.064516129,0.002535023,0,0.253623188,0.494382022,0.48,0,0,0,0,1,1
0.080645161,0.010173449,0.12195122,0.202898551,0.042134831,0.12,0,1,0,0,0,0
0.072580645,0.010173449,0.040650407,0.15942029,0.27752809,0.09,0,1,0,0,0,0
0.10483871,0.003001334,0,0.253623188,0.418539326,0.42,0,0,0,0,1,1
0.080645161,0.003669113,0.024390244,0.253623188,,0.36,0,0,0,0,1,1
0.088709677,0.010173449,0.12195122,0.210144928,0.11741573,0.12,0,1,0,0,0,0
0.056451613,0.010173449,0.06504065,0.130434783,0.138202247,0.08,0,0,0,1,0,0
0.080645161,0.004002668,0,0.253623188,0.340449438,0.33,0,0,0,0,1,1
0.056451613,0.010173449,0.024390244,0.420289855,0.299438202,0.23,0,1,0,0,0,0
0.10483871,0.004292195,,0.253623188,0.256741573,0.31,0,0,0,0,1,1
0.088709677,0.010173449,0.024390244,0.275362319,0.46011236,0.15,0,1,0,0,0,0
0.072580645,0.00466978,0.081300813,0.253623188,0.574719101,0.29,0,0,0,0,1,1
0.080645161,0.010173449,0.016260163,0.101449275,0.55,0.06,0,1,0,0,0,0
0.072580645,0.006004003,0,0.253623188,0.518539326,0.23,0,0,0,0,1,0
0.120967742,0.005003336,0.008130081,0.253623188,0.290449438,0.27,0,0,0,0,1,1
0.112903226,0.010173449,0.032520325,0.310144928,0.138202247,0.17,0,1,0,0,0,0
0.080645161,0.010507005,0.016260163,0.253623188,,0.14,0,0,0,0,1,0
0.056451613,0.005336891,0.016260163,0.255072464,,0.26,1,0,0,0,1,1
0.072580645,0.008505003,0.06504065,0.255072464,0.219101124,0.17,0,0,0,0,1,0
0.064516129,0.009673115,0.024390244,0.255072464,0.353932584,0.15,1,0,0,0,1,0
0.096774194,0.010173449,0.097560976,0.333333333,0.138202247,0.18,0,1,0,0,0,0
0.096774194,0.001334223,0.008130081,0.255797101,0.166292135,0.78,0,0,0,0,1,1
0.096774194,0.004336224,0.032520325,0.255797101,0.460674157,0.31,0,0,0,0,1,1
0.112903226,0.010173449,0.097560976,0.15942029,0.096629213,0.09,0,1,0,0,0,0
0.056451613,0.010173449,0.089430894,0.507246377,0.11741573,0.28,0,1,0,0,0,0
0.056451613,0.010173449,0.056910569,0.333333333,0.333707865,0.18,0,1,0,0,0,0
0.120967742,0.010173449,0.154471545,0.565217391,0.271348315,0.31,0,1,0,0,0,0
0.096774194,0.013208139,0.008130081,0.256521739,,0.11,0,0,0,0,1,0
0.096774194,0.010173449,0.130081301,0.144927536,0.11741573,0.08,0,1,0,0,0,0
0.112903226,0.010173449,0.138211382,0.275362319,0.333707865,0.15,0,1,0,0,0,0
0.072580645,0.010173449,0.105691057,0.275362319,0.556741573,0.15,1,1,0,0,0,0
0.056451613,0.004536358,0.016260163,0.257971014,0.083707865,0.3,0,0,0,0,1,0
0.10483871,0.010173449,0.024390244,0.043478261,0.138202247,0.03,0,1,0,0,0,0
0.064516129,0.011474316,0.097560976,0.258695652,0.341011236,0.13,0,0,0,0,1,0
0.096774194,0.004136091,0.056910569,0.25942029,0.497191011,0.33,1,0,0,0,1,1
0.072580645,0.010173449,0.073170732,0.31884058,0.11741573,0.18,0,1,0,0,0,0
0.112903226,0.009172782,0.008130081,0.565217391,,0.34,1,1,0,0,0,1
0.096774194,0.004169446,0.130081301,0.25942029,0.610674157,0.33,0,0,0,0,1,1
0.064516129,0.010173449,0.048780488,0.623188406,0.574719101,0.34,0,1,0,0,0,0
0.056451613,0.010173449,0,0.282608696,0.178089888,0.16,0,1,0,0,0,0
0.056451613,0.010173449,0.056910569,0.115942029,0.47752809,0.07,0,1,0,0,0,0
0.096774194,0.011007338,0.008130081,0.25942029,0.303932584,0.14,0,0,0,0,1,0
0.088709677,0.015176785,0,0.25942029,0.062921348,0.1,0,0,0,0,1,0
0.056451613,0.010173449,0.089430894,0.68115942,0.692134831,0.37,1,1,0,0,0,0
0.056451613,0.010173449,0.016260163,0.275362319,0.399438202,0.15,0,1,0,0,0,0
0.056451613,0.011841227,0,0.260144928,,0.13,0,0,0,0,1,0
0.088709677,0.002985324,,0.260869565,0.515168539,0.43,0,0,0,0,1,1
0.072580645,0.010173449,0,0.275362319,0.197752809,0.15,0,1,0,0,0,0
0.080645161,0.010173449,0.008130081,0.710144928,0.574719101,0.38,1,1,0,0,0,0
0.112903226,0.005336891,0.016260163,0.260869565,0.178089888,0.26,0,0,0,0,1,0
0.064516129,0.010173449,0.008130081,0.057971014,0.438202247,0.04,1,0,0,1,0,0
0.072580645,0.009172782,0.073170732,0.507246377,0.574719101,0.31,1,1,0,0,0,1
0.072580645,0.006004003,0.056910569,0.260869565,,0.24,0,0,0,0,1,0
0.072580645,0.010173449,0.105691057,0.449275362,0.418539326,0.25,1,1,0,0,0,0
0.064516129,0.009172782,0.008130081,0.333333333,0.236516854,0.2,0,1,0,0,0,1
0.112903226,0.010173449,0.016260163,0.147826087,0.14494382,0.09,0,0,0,1,0,0
0.096774194,0.010173449,0.048780488,0.147826087,0.346067416,0.09,0,1,0,0,0,0
0.072580645,0.007505003,0.024390244,0.260869565,,0.19,0,0,0,0,1,1
0.10483871,0.011007338,0.081300813,0.260869565,,0.14,0,0,0,0,1,0
0.072580645,0.011340894,0.024390244,0.260869565,0.328089888,0.13,0,0,0,0,1,0
0.064516129,0.010173449,0.008130081,0.202898551,0.311235955,0.12,0,0,0,1,0,0
0.072580645,0.012181454,0.008130081,0.260869565,0.416853933,0.12,1,0,0,0,1,0
0.096774194,0.015343562,0.06504065,0.260869565,,0.1,0,0,0,0,1,0
0.080645161,0.009172782,0.032520325,0.275362319,0.14494382,0.17,0,1,0,0,0,1
0.056451613,0.002584723,0.024390244,0.263043478,0.06741573,0.49,0,0,0,0,1,1
0.10483871,0.010173449,0.032520325,0.472463768,0.243820225,0.26,0,1,0,0,0,0
0.072580645,0.009172782,0.056910569,0.420289855,0.243820225,0.25,0,1,0,0,0,1
0.096774194,0.003451634,0.008130081,0.263768116,0.096629213,0.39,0,0,0,0,1,1
0.064516129,0.010173449,0,0.027536232,0.243820225,0.02,0,0,0,1,0,0
0.112903226,0.010173449,0.024390244,0.275362319,,0.15,0,1,0,0,0,0
0.120967742,0.010173449,0.040650407,0.710144928,0.229775281,0.38,0,1,0,0,0,0
0.064516129,0.003502335,0.008130081,0.263768116,0.497191011,0.38,1,0,0,0,1,1
0.080645161,0.010174116,0.073170732,0.420289855,0.11741573,0.23,0,1,0,0,0,0
0.120967742,0.004016011,0.024390244,0.263768116,0.457865169,0.34,1,0,0,0,1,1
0.080645161,0.010174116,0.024390244,0.028985507,0.032022472,0.02,0,1,0,0,0,0
0.064516129,0.004336224,0,0.263768116,,0.32,0,0,0,0,1,1
0.10483871,0.004920614,0.032520325,0.263768116,0.312921348,0.29,0,0,0,0,1,0
0.064516129,0.010174116,0.056910569,0.246376812,0.032022472,0.14,0,1,0,0,0,0
0.072580645,0.004936624,0,0.263768116,0.593820225,0.29,1,0,0,0,1,1
0.072580645,0.010174116,0.056910569,0.130434783,0.042134831,0.08,0,1,0,0,0,0
0.064516129,0.005003336,0.056910569,0.263768116,0.312921348,0.28,0,0,0,0,1,0
0.10483871,0.010174116,0.113821138,0.217391304,0.341011236,0.12,0,1,0,0,0,0
0.056451613,0.005602902,0.048780488,0.263768116,0.096629213,0.26,0,0,0,0,1,0
0.080645161,0.010174116,0.048780488,0.191304348,0.14494382,0.11,0,1,0,0,0,0
0.064516129,0.009173449,0.008130081,0.217391304,0.109550562,0.14,0,1,0,0,0,1
0.080645161,0.010174116,0.024390244,0.137681159,0.236516854,0.08,0,1,0,0,0,0
0.064516129,0.005837225,0,0.263768116,0.116292135,0.25,0,0,0,0,1,0
0.056451613,0.010174116,0.008130081,0.333333333,0.374719101,0.18,0,0,0,1,0,0
0.072580645,0.010183622,0.105691057,0.333333333,0.235955056,0.18,0,1,0,0,0,0
0.080645161,0.010196131,0,0.166666667,0.418539326,0.1,1,1,0,0,0,0
0.112903226,0.010206805,0.105691057,0.217391304,0.084269663,0.12,0,1,0,0,0,0
0.088709677,0.010206805,0.056910569,0.188405797,0.14494382,0.11,0,1,0,0,0,0
0.096774194,0.006004003,0.008130081,0.263768116,0.452808989,0.24,1,0,0,0,1,0
0.056451613,0.010224149,0.048780488,0.139130435,0.11741573,0.08,0,1,0,0,0,0
0.080645161,0.006170781,0.056910569,0.263768116,,0.23,0,0,0,0,1,0
0.056451613,0.006237492,0.016260163,0.263768116,,0.23,0,0,0,0,1,0
0.064516129,0.006337558,0.032520325,0.263768116,0.139325843,0.23,0,0,0,0,1,0
0.064516129,0.005336891,0.024390244,0.263768116,0.516292135,0.27,1,0,0,0,1,1
0.064516129,0.010256838,0.089430894,0.304347826,0.034269663,0.17,0,1,0,0,0,0
0.10483871,0.006671114,0.016260163,0.263768116,0.434831461,0.22,1,0,0,0,1,0
0.10483871,0.006837892,0.016260163,0.263768116,0.17247191,0.21,0,0,0,0,1,0
0.080645161,0.010273516,0.040650407,0.101449275,0.407865169,0.06,1,0,0,1,0,0
0.056451613,0.009276017,0.089430894,0.210144928,0.529213483,0.13,1,1,0,0,0,1
0.056451613,0.006003336,0.040650407,0.263768116,,0.24,0,0,0,0,1,1
0.10483871,0.007338225,0.040650407,0.263768116,0.610674157,0.2,1,0,0,0,1,0
0.064516129,0.00800467,0.089430894,0.263768116,0.20505618,0.18,0,0,0,0,1,0
0.088709677,0.00700467,0.048780488,0.263768116,0.507865169,0.21,1,0,0,0,1,1
0.072580645,0.010340227,0.081300813,0.188405797,0.252247191,0.11,0,1,0,0,0,0
0.072580645,0.00933956,0.089430894,0.15942029,0.553370787,0.1,1,1,0,0,0,1
0.120967742,0.010340227,0.032520325,0.072463768,0.034269663,0.05,0,1,0,0,0,0
0.072580645,0.008172115,0.056910569,0.263768116,0.410674157,0.18,0,0,0,0,1,0
0.120967742,0.010340227,0.048780488,0.249275362,0.393258427,0.14,0,1,0,0,0,0
0.072580645,0.00906054,0.032520325,0.263768116,0.340449438,0.16,0,0,0,0,1,0
0.10483871,0.009172782,0.138211382,0.263768116,0.252247191,0.16,0,0,0,0,1,0
0.056451613,0.00933956,0.056910569,0.263768116,0.293820225,0.16,0,0,0,0,1,0
0.064516129,0.00933956,0.056910569,0.263768116,0.457865169,0.16,1,0,0,0,1,0
0.088709677,0.010340227,0.06504065,0.107246377,0.116292135,0.06,0,1,0,0,0,0
0.112903226,0.00933956,0.146341463,0.072463768,0.369101124,0.05,0,1,0,0,0,1
0.072580645,0.010340227,0.032520325,0.072463768,0,0.05,0,1,0,0,0,0
0.056451613,0.010340227,0.097560976,0.228985507,0.621910112,0.13,1,1,0,0,0,0
0.072580645,0.00933956,0.008130081,0.263768116,0.350561798,0.16,1,0,0,0,1,0
0.056451613,0.008338893,0.032520325,0.263768116,0.379213483,0.18,1,0,0,0,1,1
0.10483871,0.010340227,0.130081301,0.086956522,,0.05,0,0,0,1,0,0
0.10483871,0.010340227,0.024390244,0.147826087,0.312921348,0.08,0,0,0,1,0,0
0.072580645,0.010340227,,0.072463768,0.125842697,0.05,0,1,0,0,0,0
0.080645161,0.010173449,0.089430894,0.263768116,0.393258427,0.15,0,0,0,0,1,0
0.056451613,0.009673115,0.016260163,0.263768116,0.271348315,0.15,0,0,0,0,1,1
0.064516129,0.00933956,0.016260163,0.173913043,0.020786517,0.11,0,1,0,0,0,1
0.072580645,0.00933956,0.105691057,0.710144928,0.828089888,0.42,0,1,0,0,0,1
0.120967742,0.011007338,0.040650407,0.263768116,0,0.14,0,0,0,0,1,0
0.080645161,0.011240827,0,0.263768116,0.403932584,0.13,0,0,0,0,1,0
0.056451613,0.00933956,0.097560976,0.043478261,0.57752809,0.03,1,1,0,0,0,1
0.056451613,0.012341561,0.040650407,0.263768116,0.658426966,0.12,1,0,0,0,1,0
0.056451613,0.012341561,0.032520325,0.263768116,0.385955056,0.12,1,0,0,0,1,0
0.056451613,0.00933956,,0.228985507,0.410674157,0.14,0,1,0,0,0,1
0.080645161,0.010340227,,0.333333333,0.11741573,0.18,0,1,0,0,0,0
0.088709677,0.012675117,0.008130081,0.263768116,0.252247191,0.12,0,0,0,0,1,0
0.056451613,0.010340227,0,0.253623188,0.178089888,0.14,0,1,0,0,0,0
0.096774194,0.012675117,0.048780488,0.263768116,0.321348315,0.12,0,0,0,0,1,0
0.080645161,0.010340227,0.12195122,0.420289855,0.321348315,0.23,0,1,0,0,0,0
0.080645161,0.010340227,0.06504065,0.15942029,0.126966292,0.09,0,1,0,0,0,0
0.080645161,0.010340227,0,0.310144928,0.219101124,0.17,0,1,0,0,0,0
0.088709677,0.010340227,0.073170732,0.623188406,0.629775281,0.33,1,1,0,0,0,0
0.088709677,0.010340227,0.12195122,0.275362319,,0.15,0,1,0,0,0,0
0.10483871,0.010340227,0.016260163,0.565217391,0.403932584,0.3,1,1,0,0,0,0
0.056451613,0.01039026,0.008130081,0.263768116,,0.12,0,0,0,0,1,1
0.096774194,0.010356905,0.040650407,0.130434783,0.034269663,0.08,0,1,0,0,0,0
0.080645161,0.01036024,0.081300813,0.066666667,0.457865169,0.04,0,1,0,0,0,0
0.096774194,0.01039026,0.040650407,0.161594203,0.034269663,0.09,0,1,0,0,0,0
0.072580645,0.010398933,0.040650407,0.188405797,0.138202247,0.11,0,1,0,0,0,0
0.088709677,0.010400267,0.06504065,0.188405797,0.361797753,0.11,0,1,0,0,0,0
0.112903226,0.018178786,0.048780488,0.263768116,,0.08,1,0,0,0,1,0
0.072580645,0.010423616,0.032520325,0.333333333,0.088202247,0.18,0,0,0,1,0,0
0.064516129,0.019346231,0.097560976,0.263768116,0.14494382,0.08,0,0,0,0,1,0
0.088709677,0.010423616,0,0.107246377,0.125842697,0.06,0,1,0,0,0,0
0.088709677,0.018178786,0.008130081,0.263768116,0.533146067,0.08,1,0,0,0,1,1
0.088709677,0.020680454,0.008130081,0.263768116,,0.07,1,0,0,0,1,1
0.080645161,0.010423616,0.040650407,0.217391304,0.138202247,0.12,0,1,0,0,0,0
0.056451613,0.010423616,0.024390244,0.449275362,0.312921348,0.24,0,1,0,0,0,0
0.056451613,0.008739159,0.008130081,0.266666667,0.194382022,0.17,0,0,0,0,1,0
0.10483871,0.010423616,0.008130081,0.252173913,,0.14,0,1,0,0,0,0
0.072580645,0.011174116,0.032520325,0.266666667,0.197752809,0.14,0,0,0,0,1,0
0.080645161,0.01400934,0.024390244,0.266666667,,0.11,0,0,0,0,1,0
0.120967742,0.010433622,0.089430894,0.107246377,0.020786517,0.06,0,1,0,0,0,0
0.080645161,0.010433622,0.081300813,0.057971014,0.054494382,0.04,0,1,0,0,0,0
0.064516129,0.003502335,,0.268115942,0.720786517,0.39,1,0,0,0,1,1
0.064516129,0.009452135,0.048780488,0.391304348,0.573033708,0.23,1,1,0,0,0,1
0.056451613,0.003835891,0.016260163,0.268115942,0.236516854,0.36,0,0,0,0,1,1
0.056451613,0.004169446,0.032520325,0.268115942,0.11741573,0.34,0,0,0,0,1,1
0.056451613,0.010473649,0.089430894,0.263768116,0.11741573,0.14,0,1,0,0,0,0
0.088709677,0.004836558,0.008130081,0.268115942,0.512359551,0.3,1,0,0,0,1,1
0.064516129,0.010488159,0.016260163,0.710144928,0.27752809,0.37,0,1,0,0,0,0
0.080645161,0.010488326,0.048780488,0.420289855,0.38258427,0.22,0,1,0,0,0,0
0.072580645,0.010490494,0.105691057,0.260144928,,0.14,0,1,0,0,0,0
0.10483871,0.004466978,0.056910569,0.273913043,0.425280899,0.32,0,0,0,0,1,1
0.112903226,0.013675784,0.032520325,0.273913043,0.138202247,0.12,0,0,0,0,1,0
0.096774194,0.010506338,0.048780488,0.217391304,,0.12,0,1,0,0,0,0
0.072580645,0.010506338,0.008130081,0.246376812,0.197752809,0.13,0,1,0,0,0,0
0.112903226,0.010507005,0.032520325,0.188405797,0.11741573,0.1,0,1,0,0,0,0
0.088709677,0.010507005,0.073170732,0.072463768,0.293820225,0.04,0,1,0,0,0,0
0.096774194,0.002855237,0,0.275362319,,0.47,0,0,0,0,1,1
0.10483871,0.00293529,0.024390244,0.275362319,0.399438202,0.46,0,0,0,0,1,1
0.056451613,0.009506338,0.048780488,0.182608696,0.593820225,0.11,0,1,0,0,0,1
0.056451613,0.010507005,0.008130081,0.107246377,,0.06,0,1,0,0,0,0
0.096774194,0.003002001,0.073170732,0.275362319,0.728651685,0.45,1,0,0,0,1,1
0.080645161,0.010507005,0.048780488,0.275362319,0.088202247,0.15,0,1,0,0,0,0
